open,high,low,close,volume,vwap,timestamp,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,previous,change,average_20_change,put_setup,call_setup,call_buy,call_sell,put_buy,put_sell,call_prices,put_prices
549.0,549.01,548.77,548.83,13405.0,548.8941,2024-08-15 13:09:00+00:00,160,2024-08-15,13:09:00,549.010613764834,549.0534558817646,548.9445258457046,0.2484161978423191,549.9381906370738,547.9508610543353,549.02,-0.0346071181377619,-0.0020892143305453,False,False,False,False,False,True,0.0,2.58
549.5,550.04,549.5,549.98,715366.0,549.6785,2024-08-15 13:30:00+00:00,5885,2024-08-15,13:30:00,549.4756235686873,549.2463967860704,549.0838834509271,0.2150568981183734,549.9441110434007,548.2236558584536,549.51,0.0855307455733339,0.0115633189619615,True,False,False,False,True,False,0.0,2.71
549.8,549.97,549.38,549.475,403724.0,549.6971,2024-08-15 13:40:00+00:00,3272,2024-08-15,13:40:00,549.6908419030693,549.6661978364767,549.5010261884205,0.2998065579106734,550.7002524200632,548.3017999567778,549.79,-0.0572946033940124,0.0058819603421456,True,False,False,False,False,True,0.0,2.62
551.17,551.18,550.76,550.8,24138.0,550.9671,2024-08-16 12:32:00+00:00,293,2024-08-16,12:32:00,551.1969224978106,551.3754515149598,551.5940387110287,0.2030315096716849,552.4061647497155,550.781912672342,551.19,-0.0707560006531504,-0.0113312058833758,False,True,True,False,False,False,5.85,0.0
550.66,550.79,550.66,550.72,3741.0,550.7292,2024-08-16 12:57:00+00:00,71,2024-08-16,12:57:00,550.5743844720555,550.5433830685857,550.6361364164699,0.1967577263541216,551.4231673218864,549.8491055110534,550.61,0.0199778427562183,-8.638592108507516e-05,False,False,False,True,False,False,6.4,0.0
560.55,560.84,560.54,560.77,94792.0,560.7708,2024-08-20 13:57:00+00:00,1168,2024-08-20,13:57:00,560.5373875216368,560.3836926887518,560.1701223521721,0.1632884829026697,560.8232762837828,559.5169684205615,560.55,0.0392471679600441,0.0102666303594457,True,False,False,False,True,False,0.0,5.41
560.73,560.73,560.1412,560.3399,161552.0,560.4062,2024-08-20 14:01:00+00:00,1769,2024-08-20,14:01:00,560.5646358067431,560.5077133755138,560.3206485613372,0.1823146773772498,561.0499072708462,559.5913898518281,560.71,-0.0660056000428194,0.0028583570707776,False,False,False,False,False,True,0.0,5.41
559.71,559.8,559.08,559.1984,227735.0,559.3253,2024-08-20 14:12:00+00:00,2400,2024-08-20,14:12:00,559.7927074200084,560.0294402950466,560.1504433640774,0.2249583919404683,561.0502769318393,559.2506097963155,559.71,-0.0914044773186192,-0.0087631700781427,False,True,True,False,False,False,3.47,0.0
559.1,559.23,558.99,559.0,68978.0,559.1004,2024-08-20 14:30:00+00:00,2029,2024-08-20,14:30:00,559.0105759725411,559.0502029478213,559.2278513207492,0.2384844354915762,560.1817890627156,558.2739135787829,559.11,-0.0196741249485814,-0.0101797195500942,False,True,False,True,False,False,4.38,0.0
559.48,559.49,559.04,559.09,218511.0,559.1951,2024-08-21 14:15:00+00:00,3299,2024-08-21,14:15:00,559.7149979763003,559.9635861774672,560.0824006683185,0.2600440297972619,561.1225767875076,559.0422245491295,559.48,-0.0697075856152116,-0.0094634906968732,False,True,True,False,False,False,5.08,0.0
559.84,560.25,559.8,560.185,142019.0,560.0812,2024-08-21 14:19:00+00:00,2974,2024-08-21,14:19:00,559.8648662669236,559.8986259893695,559.9950946657821,0.2870913281700536,561.1434599784623,558.8467293531019,559.84,0.0616247499285355,-0.001462557862172,False,False,False,True,False,False,4.826,0.0
559.71,559.7533,559.3,559.52,114819.0,559.5469,2024-08-21 14:51:00+00:00,1413,2024-08-21,14:51:00,560.2962047029573,560.7420661631306,560.8587528378744,0.3785008332539692,562.3727561708903,559.3447495048584,559.7,-0.03216008576024,-0.0071177707240939,False,True,True,False,False,False,5.12,0.0
559.39,559.66,559.35,559.51,59800.0,559.5243,2024-08-21 15:05:00+00:00,791,2024-08-21,15:05:00,559.2937205416665,559.2974105791476,559.5726431230169,0.3815114684258642,561.0986889967203,558.0465972493134,559.36,0.02681636155606,-0.0211158120245497,False,True,False,True,False,False,4.864,0.0
562.96,563.05,562.78,562.86,181120.0,562.9194,2024-08-22 13:31:00+00:00,1862,2024-08-22,13:31:00,562.7130558593681,562.5995047581022,562.482569410128,0.1245498704347825,562.9807688918671,561.9843699283889,562.9501,-0.0160049709556862,0.0056903719052462,True,False,False,False,True,False,0.0,7.27
562.735,562.795,562.5923,562.67,82244.0,562.6995,2024-08-22 13:39:00+00:00,982,2024-08-22,13:39:00,562.7579167047705,562.7470525094939,562.6555993465881,0.1757131965005197,563.3584521325902,561.9527465605861,562.73,-0.0106623069678281,0.0019580688358688,False,False,False,False,False,True,0.0,7.27
559.53,559.57,559.1,559.26,127245.0,559.293,2024-08-22 15:20:00+00:00,1410,2024-08-22,15:20:00,559.7626732797692,560.04453012522,560.3085718158527,0.2979519144440474,561.5003794736289,559.1167641580765,559.52,-0.0464684014869872,-0.0125822017593317,False,True,True,False,False,False,3.37,0.0
557.78,558.225,557.76,558.08,89586.0,558.046,2024-08-22 15:58:00+00:00,1250,2024-08-22,15:58:00,557.7613255174972,557.6989653250383,557.891901472365,0.3262325642300315,559.1968317292851,556.5869712154449,557.78,0.0537846462763218,-0.0056712253999481,False,True,False,True,False,False,3.2015,0.0
559.53,559.6201,559.16,559.18,1072157.0,559.3818,2024-08-23 13:30:00+00:00,10339,2024-08-23,13:30:00,559.441875378704,559.5489164629554,559.6441960844422,0.0912672086563578,560.0092649190676,559.2791272498168,559.54,-0.0643385638202833,-0.0056286777540948,False,True,True,False,False,False,4.66,0.0
559.18,559.5799,559.18,559.475,144330.0,559.4418,2024-08-23 13:35:00+00:00,1281,2024-08-23,13:35:00,559.2385728893767,559.2961797171146,559.4382992046209,0.1414125637771235,560.0039494597294,558.8726489495124,559.1933,0.0503761400574722,-0.0035258040117555,False,False,False,True,False,False,4.63,0.0
559.77,561.07,559.77,561.0,452904.0,560.5909,2024-08-23 14:00:00+00:00,5739,2024-08-23,14:00:00,560.0794819006578,559.8367528873046,559.6861501805278,0.2612024218012082,560.7309598677326,558.6413404933229,559.78,0.217942763228416,0.0123293690773049,True,False,False,False,True,False,0.0,4.05
561.1,561.35,560.48,561.32,341444.0,560.8815,2024-08-23 14:06:00+00:00,3590,2024-08-23,14:06:00,561.2992236510868,560.9837338894805,560.5078919689633,0.392072567702683,562.0761822397741,558.9396016981526,561.12,0.0356429997148641,0.015101011017787,True,False,False,False,False,True,0.0,4.36
560.2,560.22,558.51,558.62,487094.0,559.266,2024-08-23 14:48:00+00:00,4578,2024-08-23,14:48:00,560.1591772367123,560.764458649777,561.2366708056062,0.5679615662480488,563.5085170705984,558.964824540614,560.19,-0.2802620539459915,-0.0392812751581559,False,True,True,False,False,False,5.52,0.0
559.85,560.63,559.85,560.52,186487.0,560.3484,2024-08-23 14:57:00+00:00,1916,2024-08-23,14:57:00,559.9500095079611,559.8969356484117,560.2689671071565,0.6090313001763088,562.7050923078617,557.8328419064513,559.91,0.1089460806201021,-0.0102033508413062,False,True,False,True,False,False,5.244,0.0
562.65,562.65,562.6,562.6,1207.0,562.6094,2024-08-26 11:44:00+00:00,20,2024-08-26,11:44:00,562.7400450926301,562.8457829165221,562.9538740856815,0.0816700722295391,563.2805543745997,562.6271937967633,562.68,-0.0142176725669878,-0.0050623883993498,False,True,True,False,False,False,3.52,0.0
562.79,562.83,562.79,562.83,5121.0,562.8206,2024-08-26 11:51:00+00:00,23,2024-08-26,11:51:00,562.6758993012606,562.6731321713373,562.7688397661808,0.0952070276477075,563.1496678767717,562.3880116555899,562.69,0.0248804848140159,-0.0015972322249588,False,False,False,True,False,False,3.344,0.0
562.05,562.43,561.95,562.07,1826.0,562.444,2024-08-26 12:01:00+00:00,279,2024-08-26,12:01:00,562.6233768223876,562.7045706474483,562.7627587230253,0.2027310934284935,563.5736830967393,561.9518343493113,562.89,-0.1456767752136183,-0.0082595541920159,False,True,True,False,False,False,3.14,0.0
563.05,563.05,563.05,563.05,526.0,563.0034,2024-08-26 12:02:00+00:00,56,2024-08-26,12:02:00,562.7655845482584,562.7673759842759,562.7901150351181,0.2415945387570641,563.7564931901463,561.8237368800899,562.07,0.1743555073211351,0.0007246510141826,False,False,False,True,False,False,2.983,0.0
560.74,560.82,560.16,560.48,139542.0,560.4417,2024-08-26 14:38:00+00:00,3022,2024-08-26,14:38:00,560.8546726082814,561.1278338389694,561.4682588460339,0.2943110070249245,562.6455028741336,560.2910148179342,560.7362,-0.0456899340545581,-0.0128242135565524,False,True,True,False,False,False,4.16,0.0
560.99,561.05,560.79,560.895,70227.0,560.9387,2024-08-26 14:48:00+00:00,987,2024-08-26,14:48:00,560.8583433919438,560.8569504157601,561.0361648804349,0.294015794755386,562.2122280594564,559.8601017014133,561.0,-0.0187165775401101,-0.0088560036429385,False,True,False,True,False,False,4.17,0.0
560.79,561.0,560.79,561.0,3160.0,560.8729,2024-08-27 11:31:00+00:00,55,2024-08-27,11:31:00,560.7056594643402,560.5918271434216,560.4891463180926,0.1175192707919826,560.9592234012605,560.0190692349247,560.68,0.0570735535421363,0.0080299950918942,True,False,False,False,True,False,0.0,3.59
560.79,560.79,560.79,560.79,585.0,560.8148,2024-08-27 11:52:00+00:00,27,2024-08-27,11:52:00,560.9164722540527,560.9050087490543,560.8056405805702,0.1047875683198276,561.2247908538495,560.3864903072908,560.97,-0.0320872773945244,0.0021421993689203,False,False,False,False,False,True,0.0,3.87
559.29,559.3,559.2,559.2,5919.0,559.2394,2024-08-27 12:49:00+00:00,79,2024-08-27,12:49:00,559.3465573087352,559.4657463102039,559.6442361641056,0.1003780494560019,560.0457483619296,559.2427239662816,559.31,-0.0196670898070658,-0.0089323783724848,False,True,True,False,False,False,4.41,0.0
558.89,559.12,558.89,559.12,6739.0,559.0583,2024-08-27 13:11:00+00:00,76,2024-08-27,13:11:00,558.8875693258146,558.8842307611395,559.0092280072671,0.1584089211876987,559.6428636920178,558.3755923225164,558.79,0.0590561749494516,-0.0003518174547791,False,False,False,True,False,False,4.6,0.0
560.47,560.55,559.811,560.02,116883.0,560.1247,2024-08-27 15:33:00+00:00,1512,2024-08-27,15:33:00,560.4631045957879,560.7064165235014,560.9811910861144,0.2632950576872664,562.0343713168635,559.9280108553654,560.49,-0.0838551981302123,-0.0156847424445133,False,True,True,False,False,False,3.97,0.0
560.475,560.68,560.475,560.62,55361.0,560.6057,2024-08-27 15:46:00+00:00,666,2024-08-27,15:46:00,560.4935333573239,560.467578708518,560.5737497099716,0.2472465178488258,561.5627357813669,559.5847636385763,560.455,0.0294403654173775,-0.0037401167205368,False,False,False,True,False,False,4.17,0.0
561.1,561.1,561.06,561.06,1390.0,561.0748,2024-08-28 11:57:00+00:00,23,2024-08-28,11:57:00,561.2193944438721,561.3263348241624,561.4501249636504,0.0827306076489557,561.7810473942462,561.1192025330546,561.2,-0.0249465431218995,-0.0068560879094169,False,True,True,False,False,False,2.64,0.0
561.63,562.1804,561.09,561.73,10313.0,561.5555,2024-08-28 12:00:00+00:00,316,2024-08-28,12:00:00,561.3513020574437,561.3413509292368,561.4205860194016,0.1348561547330219,561.9600106383338,560.8811614004695,561.16,0.1015753082899797,0.0011609679998501,False,False,False,True,False,False,2.7,0.0
558.88,558.88,558.14,558.35,118274.0,558.4825,2024-08-28 15:12:00+00:00,1712,2024-08-28,15:12:00,558.9410557731144,559.1719547322946,559.4491652429886,0.2932176786376343,560.6220359575391,558.276294528438,558.89,-0.0966200862423667,-0.0136750759724412,False,True,True,False,False,False,3.84,0.0
558.09,558.36,558.03,558.31,69453.0,558.203,2024-08-28 15:29:00+00:00,1053,2024-08-28,15:29:00,558.1184506014934,558.0993743463939,558.3041047423391,0.2902372235345611,559.4650536364774,557.1431558482008,558.07,0.043005357750801,-0.0107275457089566,False,True,False,True,False,False,4.33,0.0
560.07,560.21,560.07,560.11,8626.0,560.1753,2024-08-29 11:49:00+00:00,72,2024-08-29,11:49:00,559.9573268381122,559.8228182416016,559.6589062645413,0.1300163104998442,560.1789715065407,559.1388410225419,560.06,0.0089276148984159,0.0081323479216969,True,False,False,False,True,False,0.0,2.62
559.77,559.82,559.77,559.82,341.0,559.8049,2024-08-29 11:56:00+00:00,5,2024-08-29,11:56:00,559.8912056483393,559.8847186911063,559.7795422774428,0.1260588900286753,560.2837778375575,559.2753067173281,559.82,0.0,0.0037549410084766,False,False,False,False,False,True,0.0,2.489
560.15,560.78,560.04,560.63,41826.0,560.3774,2024-08-29 12:30:00+00:00,261,2024-08-29,12:30:00,560.1188799827041,559.9441427596792,559.8214022141563,0.2382573099844243,560.7744314540939,558.8683729742186,559.92,0.126803829118452,0.0083065979738151,True,False,False,False,True,False,0.0,2.19
560.28,560.28,560.0,560.0,24564.0,560.1311,2024-08-29 12:35:00+00:00,126,2024-08-29,12:35:00,560.2026903680928,560.1423098460505,560.0010504486227,0.2518632709359804,561.0085035323666,558.9935973648787,560.31,-0.0553265156788109,0.0047406924770439,False,False,False,False,False,True,0.0,2.0805
560.88,560.88,560.53,560.5896,12948.0,560.6486,2024-08-30 12:35:00+00:00,106,2024-08-30,12:35:00,560.9477778700575,561.1083376039788,561.205804670098,0.1553414427897836,561.8271704412572,560.5844388989389,560.88,-0.0517757809156997,-0.0064193117325102,False,True,True,False,False,False,2.51,0.0
560.95,561.08,560.95,561.05,2771.0,561.0069,2024-08-30 12:41:00+00:00,66,2024-08-30,12:41:00,560.8697253548473,560.8952541981879,561.0100916180722,0.1590332875352633,561.6462247682133,560.3739584679312,560.851,0.0354817946299383,-0.0033826015440276,False,False,False,True,False,False,2.3844999999999996,0.0
558.34,558.41,558.11,558.3099,292005.0,558.2552,2024-08-30 15:32:00+00:00,2081,2024-08-30,15:32:00,558.6895035619647,558.9611802208713,559.3151977962934,0.291135657214281,560.4797404251506,558.1506551674363,558.33,-0.0036000214926782,-0.0166246363078184,False,True,True,False,False,False,5.75,0.0
558.77,559.0892,558.75,558.98,79826.0,558.9138,2024-08-30 15:40:00+00:00,984,2024-08-30,15:40:00,558.8286043151751,558.8389837244883,559.0287409909578,0.2836829293412405,560.1634727083227,557.8940092735928,558.77,0.0375825473808608,-0.002676655139659,False,False,False,True,False,False,5.4624999999999995,0.0
550.4304,550.69,550.4,550.65,11015.0,550.6139,2024-09-04 12:46:00+00:00,221,2024-09-04,12:46:00,550.39129259772,550.2111060180047,550.06665428118,0.1343513075166894,550.6040595112468,549.5292490511133,550.42,0.0417862723011551,0.0074497599522128,True,False,False,False,True,False,0.0,4.66
550.4,550.4,550.32,550.39,2450.0,550.3598,2024-09-04 13:04:00+00:00,154,2024-09-04,13:04:00,550.4843246545109,550.5159270777001,550.4713825758837,0.1067668664498845,550.8984500416832,550.0443151100842,550.4995,-0.0198910262407187,-0.0002532913416414,False,False,False,False,False,True,0.0,4.427
550.74,551.41,550.67,551.39,238097.0,551.0958,2024-09-04 13:34:00+00:00,2710,2024-09-04,13:34:00,550.7787578577714,550.5588103229699,550.4332338725892,0.1795336019813899,551.1513682805147,549.7150994646637,550.74,0.1180230235682858,0.0099078093405041,True,False,False,False,True,False,0.0,5.4
551.51,551.6871,551.235,551.6871,88332.0,551.4502,2024-09-04 13:47:00+00:00,1291,2024-09-04,13:47:00,551.6777807509965,551.5952522777961,551.3177800735236,0.3013558462780331,552.5232034586357,550.1123566884115,551.49,0.0357395419681186,0.0128739338370141,True,False,False,False,False,True,0.0,5.5
550.9,550.9,550.74,550.74,8562.0,550.821,2024-09-05 11:48:00+00:00,127,2024-09-05,11:48:00,550.9935334422623,551.1331877425022,551.2424545648349,0.1102929344049047,551.6836263024545,550.8012828272153,550.92,-0.0326726203441425,-0.0050797218590098,False,True,True,False,False,False,4.33,0.0
550.6,551.5,549.95,550.89,2667.0,550.7101,2024-09-05 12:01:00+00:00,324,2024-09-05,12:01:00,550.7872825368254,550.792561938653,550.8878022811194,0.2679372624809721,551.9595513310434,549.8160532311955,550.75,0.0254198819791169,-0.002992595232258,False,False,False,True,False,False,4.15,0.0
550.86,550.9389,550.44,550.74,131888.0,550.6811,2024-09-05 14:50:00+00:00,1859,2024-09-05,14:50:00,551.091644380354,551.5184509961434,552.0026581096295,0.3812227550876971,553.5275491299802,550.4777670892787,550.91,-0.0308580348877237,-0.0246233477632176,False,True,True,False,False,False,5.35,0.0
550.33,550.48,550.0076,550.02,69395.0,550.2706,2024-09-05 15:10:00+00:00,1063,2024-09-05,15:10:00,550.1505438991007,550.1892378254508,550.4625014018619,0.3869850693638402,552.0104416793173,548.9145611244065,550.31,-0.0526975704602794,-0.0065300551692002,False,True,False,True,False,False,5.0825,0.0
544.89,545.505,544.56,545.21,734620.0,545.0938,2024-09-06 15:01:00+00:00,6661,2024-09-06,15:01:00,543.7306303559008,543.1347220337044,543.1021312986421,0.5934314543189838,545.4758571159181,540.7284054813662,544.86,0.0642366846529425,0.0128358857368263,True,False,False,False,True,False,0.0,8.65
543.52,543.8,543.15,543.36,259017.0,543.4387,2024-09-06 15:05:00+00:00,2589,2024-09-06,15:05:00,543.730010934499,543.5229224139835,543.3639841155194,0.6252568159893992,545.865011379477,540.8629568515619,543.491,-0.024103435015478,0.0046784203667182,False,False,False,False,False,True,0.0,8.2175
544.55,544.81,544.46,544.62,28010.0,544.6528,2024-09-09 13:29:00+00:00,258,2024-09-09,13:29:00,544.4175769860321,544.2859023356959,544.1708183422627,0.1318832117108537,544.6983511891061,543.6432854954193,544.51,0.0202016491891817,0.0065252354437622,True,False,False,False,True,False,0.0,3.68
544.65,544.74,544.06,544.47,1098509.0,544.3482,2024-09-09 13:30:00+00:00,11603,2024-09-09,13:30:00,544.4350513240215,544.3193746382967,544.1993118334758,0.1592890511253142,544.836468037977,543.5621556289746,544.62,-0.0275421394733901,0.0044127126843924,False,False,False,False,False,True,0.0,3.79
544.97,545.16,544.805,544.9,293942.0,545.0173,2024-09-09 13:33:00+00:00,2598,2024-09-09,13:33:00,544.7711263182287,544.5865846065502,544.3832631320388,0.1886392002085725,545.1378199328731,543.6287063312045,544.98,-0.0146794377775406,0.0071662977372619,True,False,False,False,True,False,0.0,4.02
545.03,545.1,544.64,544.76,145971.0,544.8529,2024-09-09 13:40:00+00:00,1887,2024-09-09,13:40:00,544.9179918467003,544.8618621761981,544.6748622008844,0.2275792923390674,545.5851793702407,543.7645450315281,545.04,-0.0513723763393462,0.0068231705357774,True,False,False,False,False,True,0.0,3.8189999999999995
546.505,546.605,545.91,546.0,181921.0,546.2738,2024-09-10 14:13:00+00:00,2564,2024-09-10,14:13:00,546.6730974787628,547.0535536750609,547.4130007429721,0.3684936197610965,548.8869752220165,545.9390262639278,546.46,-0.0841781649160114,-0.0207300569871781,False,True,True,False,False,False,6.28,0.0
546.33,546.71,546.32,546.68,76245.0,546.4804,2024-09-10 14:26:00+00:00,2112,2024-09-10,14:26:00,546.267497930812,546.2220914898526,546.458568576686,0.3869227067278975,548.0062594035976,544.9108777497745,546.3399,0.0622506245654045,-0.0039149479832235,False,False,False,True,False,False,5.966,0.0
548.24,548.24,548.24,548.24,1400.0,548.2472,2024-09-11 11:40:00+00:00,41,2024-09-11,11:40:00,548.0969857318736,547.9728576671408,547.8470771448079,0.0860755535917278,548.1913793591749,547.502774930441,548.21,0.0054723554842072,0.0050285704924024,True,False,False,False,True,False,0.0,8.94
548.21,548.21,548.13,548.14,11371.0,548.1721,2024-09-11 11:56:00+00:00,85,2024-09-11,11:56:00,548.242418544218,548.2363996463312,548.1400827275494,0.071425581542064,548.4257850537176,547.8543804013811,548.24,-0.0182401867795167,0.0037422050458504,False,False,False,False,False,True,0.0,8.94
545.88,546.44,545.53,546.34,129240.0,545.9094,2024-09-11 12:31:00+00:00,714,2024-09-11,12:31:00,547.1747503604158,547.6459222771982,547.9328591796083,0.296393419419119,549.1184328572848,546.7472855019317,545.91,0.0787675624187253,-0.0165679658348862,False,True,True,False,False,False,5.46,0.0
547.17,547.47,546.96,546.96,42624.0,547.3269,2024-09-11 12:39:00+00:00,268,2024-09-11,12:39:00,546.923413518102,546.9931971203667,547.2975561778477,0.3643199046758604,548.7548357965511,545.8402765591443,547.21,-0.0456862995924782,-0.0129901654537987,False,True,False,True,False,False,5.75,0.0
544.245,544.71,544.22,544.66,192560.0,544.5191,2024-09-11 15:42:00+00:00,1747,2024-09-11,15:42:00,544.132051701717,543.7065953710824,543.1913972699936,0.3663408932621355,544.6567608430421,541.726033696945,544.215,0.0817691537351848,0.0256873748261378,True,False,False,False,True,False,0.0,2.28
544.29,544.32,543.97,543.98,152152.0,544.1133,2024-09-11 15:55:00+00:00,1450,2024-09-11,15:55:00,544.3344854157788,544.428976943314,544.1979932176042,0.3392756801378145,545.5550959381554,542.840890497053,544.29,-0.0569549321133854,0.0104088608218737,True,False,False,False,False,True,0.0,2.166
555.05,555.13,555.0,555.13,3232.0,555.0607,2024-09-12 12:39:00+00:00,109,2024-09-12,12:39:00,555.2216107212945,555.3943425259397,555.6146222102218,0.1535462144172572,556.2288070678908,555.0004373525528,555.08,0.0090077106002656,-0.009175937319866,False,True,True,False,False,False,4.92,0.0
555.44,555.64,555.44,555.63,3830.0,555.5361,2024-09-12 12:43:00+00:00,135,2024-09-12,12:43:00,555.4258737227249,555.427763220592,555.5585768329981,0.1715117888066903,556.2446239882249,554.8725296777714,555.33,0.0540219329047511,-0.0041339795712289,False,False,False,True,False,False,4.98,0.0
555.01,555.13,554.49,554.54,494978.0,554.8705,2024-09-12 13:30:00+00:00,4783,2024-09-12,13:30:00,554.9480721865683,555.114214252561,555.2548158707862,0.1714546601274839,555.9406345112961,554.5689972302762,555.01,-0.0846831588620074,-0.0090048547770785,False,True,True,False,False,False,7.04,0.0
554.99,555.15,554.7501,554.85,199795.0,555.001,2024-09-12 13:34:00+00:00,2062,2024-09-12,13:34:00,554.8727895677173,554.967673964282,555.1198643872498,0.2249465172654583,556.0196504563116,554.2200783181879,554.96,-0.0198212483782639,-0.005849121536902,False,True,False,True,False,False,6.96,0.0
553.3904,553.46,552.92,553.22,179182.0,553.1671,2024-09-12 13:49:00+00:00,1926,2024-09-12,13:49:00,553.6937665438459,554.0868751972289,554.4656479735486,0.3572300301270629,555.8945680940568,553.0367278530404,553.34,-0.0216864857049923,-0.0161392810416896,False,True,True,False,False,False,8.13,0.0
553.81,553.9,553.31,553.583,169030.0,553.5302,2024-09-12 14:00:00+00:00,2071,2024-09-12,14:00:00,553.6361907934191,553.6704565131547,553.8841509423149,0.3858231317475933,555.4274434693053,552.3408584153245,553.77,-0.0337685320620495,-0.0137591669087428,False,True,False,True,False,False,8.35,0.0
559.7,559.71,559.6,559.62,3913.0,559.6554,2024-09-13 12:41:00+00:00,80,2024-09-13,12:41:00,559.8304700280836,559.9710076220142,560.0856796385633,0.1208169800211049,560.5689475586478,559.6024117184788,559.69,-0.0125069234755042,-0.0065160325344247,False,True,True,False,False,False,5.4,0.0
560.0,560.03,559.97,560.03,2086.0,560.0051,2024-09-13 12:46:00+00:00,58,2024-09-13,12:46:00,559.9044651888836,559.9102144604647,559.993725813188,0.1277278198166528,560.5046370924546,559.4828145339214,559.95,0.0142869899098003,-0.0031212415842858,False,False,False,True,False,False,5.13,0.0
559.71,559.79,559.45,559.67,432328.0,559.6413,2024-09-13 13:30:00+00:00,4292,2024-09-13,13:30:00,559.8862728973967,559.9849560848418,560.0682642742904,0.1209963389310159,560.5522496300144,559.5842789185664,559.69,-0.0035734067073014,-0.0055333293444234,False,True,True,False,False,False,6.05,0.0
559.69,560.24,559.69,560.0413,224061.0,559.9512,2024-09-13 13:32:00+00:00,2344,2024-09-13,13:32:00,559.8921101766207,559.9498350650593,560.0322403696573,0.1533491958852463,560.6456371531983,559.4188435861163,559.68,0.0645547455689015,-0.0021234543083612,False,False,False,True,False,False,5.7475,0.0
562.35,562.52,562.2302,562.3191,106001.0,562.3832,2024-09-16 13:53:00+00:00,1201,2024-09-16,13:53:00,562.0629858843658,561.7733059782515,561.5525525921554,0.2379811956266562,562.504477374662,560.6006278096488,562.3513,-0.0057259581332858,0.0088956504183954,True,False,False,False,True,False,0.0,5.42
562.355,562.3699,561.63,562.065,115163.0,561.9856,2024-09-16 14:03:00+00:00,1525,2024-09-16,14:03:00,562.3550380115769,562.3535467959333,562.1443386939786,0.2865464588679011,563.2905245294502,560.9981528585071,562.3799,-0.0559941776012915,0.0089551835117288,True,False,False,False,False,True,0.0,5.4
560.66,560.6999,559.9,560.1399,306186.0,560.1247,2024-09-16 14:34:00+00:00,4975,2024-09-16,14:34:00,560.633658432952,561.0027177754422,561.4457318208748,0.3012511285541194,562.6507363350913,560.2407273066583,560.68,-0.0963294570878109,-0.0210124133632095,False,True,True,False,False,False,5.13,0.0
560.81,561.25,560.78,561.165,118938.0,561.0103,2024-09-16 14:41:00+00:00,2611,2024-09-16,14:41:00,560.8808474071413,560.8748233299583,561.1206730078479,0.3026542166377933,562.3312898743991,559.9100561412968,560.81,0.0633012963392268,-0.0108917375060786,False,True,False,True,False,False,4.8735,0.0
564.71,564.8,564.71,564.78,2317.0,564.7775,2024-09-17 11:49:00+00:00,50,2024-09-17,11:49:00,564.6755273506096,564.5690890292906,564.4564458504444,0.0697870146984775,564.7355939092383,564.1772977916505,564.68,0.0177091450024833,0.0056612323846356,True,False,False,False,True,False,0.0,5.36
564.39,565.35,562.31,565.1715,47973.0,564.3051,2024-09-17 12:00:00+00:00,676,2024-09-17,12:00:00,565.219149878429,565.1477847332038,564.9576223463303,0.2421803218130303,565.9263436335824,563.9889010590781,565.22,-0.0085807296273999,0.0084265671283141,True,False,False,False,False,True,0.0,5.82
565.2,565.2,564.65,565.135,292865.0,564.9158,2024-09-17 14:59:00+00:00,2757,2024-09-17,14:59:00,565.4801420469532,565.720181460822,565.8570002748429,0.283076423306961,566.9893059680708,564.724694581615,565.21,-0.013269404292218,-0.0064938144221787,False,True,True,False,False,False,2.67,0.0
565.41,565.77,565.4,565.7401,137668.0,565.6324,2024-09-17 15:02:00+00:00,1359,2024-09-17,15:02:00,565.5267420879861,565.6280063748603,565.7647870732261,0.2827913984328074,566.8959526669573,564.6336214794949,565.42,0.0566127834176408,-0.0010545345725567,False,False,False,True,False,False,2.67,0.0
563.84,564.01,563.84,564.01,6663.0,563.9427,2024-09-18 12:38:00+00:00,106,2024-09-18,12:38:00,563.8487918112103,563.740526110186,563.6035151180655,0.0906439860299447,563.9660910621852,563.2409391739458,563.85,0.0283763412254975,0.0086963242751627,True,False,False,False,True,False,0.0,7.2
563.8691,563.87,563.7799,563.79,2526.0,563.8253,2024-09-18 12:46:00+00:00,71,2024-09-18,12:46:00,563.8959196317132,563.8945642248727,563.7953882196417,0.0856265418030137,564.1378943868538,563.4528820524297,563.858,-0.0120597739147061,0.0029282479179337,False,False,False,False,False,True,0.0,6.84
563.19,563.19,562.84,562.92,144472.0,563.0357,2024-09-18 13:31:00+00:00,1915,2024-09-18,13:31:00,563.3732568714433,563.5774756539168,563.7125131987924,0.1253019786529023,564.2137211134041,563.2113052841808,563.18,-0.046166412159521,-0.0084279760436558,False,True,True,False,False,False,5.08,0.0
563.06,563.37,563.03,563.2487,212693.0,563.0507,2024-09-18 13:40:00+00:00,1081,2024-09-18,13:40:00,563.0736167564995,563.1024862037599,563.2782891002557,0.1803904717797972,563.9998509873749,562.5567272131366,563.09,0.0281837716883541,-0.0054196555288761,False,True,False,True,False,False,4.826,0.0
570.9,571.05,570.88,571.0,16765.0,570.9736,2024-09-19 11:43:00+00:00,141,2024-09-19,11:43:00,570.8578131896841,570.756300448997,570.6383763112432,0.1003816739092736,571.0399030068803,570.236849615606,570.9,0.0175162024873047,0.0050826428365521,True,False,False,False,True,False,0.0,4.63
